"country_code","year","income_level"
"MAR",1996,"LM"
"MAR",1997,"LM"
"MAR",1998,"LM"
"MAR",1999,"LM"
"MAR",2000,"LM"
"MAR",2001,"LM"
"MAR",2002,"LM"
"MAR",2003,"LM"
"MAR",2004,"LM"
"MAR",2005,"LM"
"MAR",2006,"LM"
"MAR",2007,"LM"
"MAR",2008,"LM"
"MAR",2009,"LM"
"MAR",2010,"LM"
"MAR",2011,"LM"
"MAR",2012,"LM"
"MAR",2013,"LM"
"MAR",2014,"LM"
"MAR",2015,"LM"
"MAR",2016,"LM"
"MAR",2017,"LM"
"MAR",2018,"LM"
"MAR",2019,"LM"
"MAR",2020,"LM"
"MAR",2021,"LM"
"MAR",2022,"LM"
"MAR",2023,"LM"
"MCO",1987,".."
"MCO",1988,".."
"MCO",1989,".."
"MCO",1990,".."
"MCO",1991,".."
"MCO",1992,".."
"MCO",1993,".."
"MCO",1994,"H"
"MCO",1995,"H"
"MCO",1996,"H"
"MCO",1997,"H"
"MCO",1998,"H"
"MCO",1999,"H"
"MCO",2000,"H"
"MCO",2001,"H"
"MCO",2002,"H"
"MCO",2003,"H"
"MCO",2004,"H"
"MCO",2005,"H"
"MCO",2006,"H"
"MCO",2007,"H"
"MCO",2008,"H"
"MCO",2009,"H"
"MCO",2010,"H"
"MCO",2011,"H"
"MCO",2012,"H"
"MCO",2013,"H"
"MCO",2014,"H"
"MCO",2015,"H"
"MCO",2016,"H"
"MCO",2017,"H"
"MCO",2018,"H"
"MCO",2019,"H"
"MCO",2020,"H"
"MCO",2021,"H"
"MCO",2022,"H"
"MCO",2023,"H"
"MDA",1987,".."
"MDA",1988,".."
"MDA",1989,".."
"MDA",1990,".."
"MDA",1991,"LM"
"MDA",1992,"LM"
"MDA",1993,"LM"
"MDA",1994,"LM"
"MDA",1995,"LM"
"MDA",1996,"L"
"MDA",1997,"L"
"MDA",1998,"L"
"MDA",1999,"L"
"MDA",2000,"L"
"MDA",2001,"L"
"MDA",2002,"L"
"MDA",2003,"L"
"MDA",2004,"L"
"MDA",2005,"LM"
"MDA",2006,"LM"
"MDA",2007,"LM"
"MDA",2008,"LM"
"MDA",2009,"LM"
"MDA",2010,"LM"
"MDA",2011,"LM"
"MDA",2012,"LM"
"MDA",2013,"LM"
"MDA",2014,"LM"
"MDA",2015,"LM"
"MDA",2016,"LM"
"MDA",2017,"LM"
"MDA",2018,"LM"
"MDA",2019,"LM"
"MDA",2020,"UM"
"MDA",2021,"UM"
"MDA",2022,"UM"
"MDA",2023,"UM"
"MDG",1987,"L"
"MDG",1988,"L"
"MDG",1989,"L"
"MDG",1990,"L"
"MDG",1991,"L"
"MDG",1992,"L"
"MDG",1993,"L"
"MDG",1994,"L"
"MDG",1995,"L"
"MDG",1996,"L"
"MDG",1997,"L"
"MDG",1998,"L"
"MDG",1999,"L"
"MDG",2000,"L"
"MDG",2001,"L"
"MDG",2002,"L"
"MDG",2003,"L"
"MDG",2004,"L"
"MDG",2005,"L"
"MDG",2006,"L"
"MDG",2007,"L"
"MDG",2008,"L"
"MDG",2009,"L"
"MDG",2010,"L"
"MDG",2011,"L"
"MDG",2012,"L"
"MDG",2013,"L"
"MDG",2014,"L"
"MDG",2015,"L"
"MDG",2016,"L"
"MDG",2017,"L"
"MDG",2018,"L"
"MDG",2019,"L"
"MDG",2020,"L"
"MDG",2021,"L"
"MDG",2022,"L"
"MDG",2023,"L"
"MDV",1987,"L"
"MDV",1988,"L"
"MDV",1989,"L"
"MDV",1990,"L"
"MDV",1991,"L"
"MDV",1992,"L"
"MDV",1993,"LM"
"MDV",1994,"LM"
"MDV",1995,"LM"
"MDV",1996,"LM"
"MDV",1997,"LM"
"MDV",1998,"LM"
"MDV",1999,"LM"
"MDV",2000,"LM"
"MDV",2001,"LM"
"MDV",2002,"LM"
"MDV",2003,"LM"
"MDV",2004,"LM"
"MDV",2005,"LM"
"MDV",2006,"LM"
"MDV",2007,"LM"
"MDV",2008,"LM"
"MDV",2009,"LM"
"MDV",2010,"UM"
"MDV",2011,"UM"
"MDV",2012,"UM"
"MDV",2013,"UM"
"MDV",2014,"UM"
"MDV",2015,"UM"
"MDV",2016,"UM"
"MDV",2017,"UM"
"MDV",2018,"UM"
"MDV",2019,"UM"
"MDV",2020,"UM"
"MDV",2021,"UM"
"MDV",2022,"UM"
"MDV",2023,"UM"
"MEX",1987,"LM"
"MEX",1988,"LM"
"MEX",1989,"LM"
"MEX",1990,"UM"
"MEX",1991,"UM"
"MEX",1992,"UM"
"MEX",1993,"UM"
"MEX",1994,"UM"
"MEX",1995,"UM"
"MEX",1996,"UM"
"MEX",1997,"UM"
"MEX",1998,"UM"
"MEX",1999,"UM"
"MEX",2000,"UM"
"MEX",2001,"UM"
"MEX",2002,"UM"
"MEX",2003,"UM"
"MEX",2004,"UM"
"MEX",2005,"UM"
"MEX",2006,"UM"
"MEX",2007,"UM"
"MEX",2008,"UM"
"MEX",2009,"UM"
"MEX",2010,"UM"
"MEX",2011,"UM"
"MEX",2012,"UM"
"MEX",2013,"UM"
"MEX",2014,"UM"
"MEX",2015,"UM"
"MEX",2016,"UM"
"MEX",2017,"UM"
"MEX",2018,"UM"
"MEX",2019,"UM"
"MEX",2020,"UM"
"MEX",2021,"UM"
"MEX",2022,"UM"
"MEX",2023,"UM"
"MHL",1987,".."
"MHL",1988,".."
"MHL",1989,".."
"MHL",1990,".."
"MHL",1991,"LM"
"MHL",1992,"LM"
"MHL",1993,"LM"
"MHL",1994,"LM"
"MHL",1995,"LM"
"MHL",1996,"LM"
"MHL",1997,"LM"
"MHL",1998,"LM"
"MHL",1999,"LM"
"MHL",2000,"LM"
"MHL",2001,"LM"
"MHL",2002,"LM"
"MHL",2003,"LM"
"MHL",2004,"LM"
"MHL",2005,"LM"
"MHL",2006,"LM"
"MHL",2007,"LM"
"MHL",2008,"LM"
"MHL",2009,"LM"
"MHL",2010,"LM"
"MHL",2011,"LM"
"MHL",2012,"UM"
"MHL",2013,"UM"
"MHL",2014,"UM"
"MHL",2015,"UM"
"MHL",2016,"UM"
"MHL",2017,"UM"
"MHL",2018,"UM"
"MHL",2019,"UM"
"MHL",2020,"UM"
"MHL",2021,"UM"
"MHL",2022,"UM"
"MHL",2023,"UM"
"MKD",1987,".."
"MKD",1988,".."
"MKD",1989,".."
"MKD",1990,".."
"MKD",1991,".."
"MKD",1992,"LM"
"MKD",1993,"LM"
"MKD",1994,"LM"
"MKD",1995,"LM"
"MKD",1996,"LM"
"MKD",1997,"LM"
"MKD",1998,"LM"
"MKD",1999,"LM"
"MKD",2000,"LM"
"MKD",2001,"LM"
"MKD",2002,"LM"
"MKD",2003,"LM"
"MKD",2004,"LM"
"MKD",2005,"LM"
"MKD",2006,"LM"
"MKD",2007,"LM"
"MKD",2008,"UM"
"MKD",2009,"UM"
"MKD",2010,"UM"
"MKD",2011,"UM"
"MKD",2012,"UM"
"MKD",2013,"UM"
"MKD",2014,"UM"
"MKD",2015,"UM"
"MKD",2016,"UM"
"MKD",2017,"UM"
"MKD",2018,"UM"
"MKD",2019,"UM"
"MKD",2020,"UM"
"MKD",2021,"UM"
"MKD",2022,"UM"
"MKD",2023,"UM"
"MLI",1987,"L"
"MLI",1988,"L"
"MLI",1989,"L"
"MLI",1990,"L"
"MLI",1991,"L"
"MLI",1992,"L"
"MLI",1993,"L"
"MLI",1994,"L"
"MLI",1995,"L"
"MLI",1996,"L"
"MLI",1997,"L"
"MLI",1998,"L"
"MLI",1999,"L"
"MLI",2000,"L"
"MLI",2001,"L"
"MLI",2002,"L"
"MLI",2003,"L"
"MLI",2004,"L"
"MLI",2005,"L"
"MLI",2006,"L"
"MLI",2007,"L"
"MLI",2008,"L"
"MLI",2009,"L"
"MLI",2010,"L"
"MLI",2011,"L"
"MLI",2012,"L"
"MLI",2013,"L"
"MLI",2014,"L"
"MLI",2015,"L"
"MLI",2016,"L"
"MLI",2017,"L"
"MLI",2018,"L"
"MLI",2019,"L"
"MLI",2020,"L"
"MLI",2021,"L"
"MLI",2022,"L"
"MLI",2023,"L"
"MLT",1987,"UM"
"MLT",1988,"UM"
"MLT",1989,"H"
"MLT",1990,"UM"
"MLT",1991,"UM"
"MLT",1992,"UM"
"MLT",1993,"UM"
"MLT",1994,"UM"
"MLT",1995,"UM"
"MLT",1996,"UM"
"MLT",1997,"UM"
"MLT",1998,"H"
"MLT",1999,"UM"
"MLT",2000,"H"
"MLT",2001,"UM"
"MLT",2002,"H"
"MLT",2003,"H"
"MLT",2004,"H"
"MLT",2005,"H"
"MLT",2006,"H"
"MLT",2007,"H"
"MLT",2008,"H"
"MLT",2009,"H"
"MLT",2010,"H"
"MLT",2011,"H"
"MLT",2012,"H"
"MLT",2013,"H"
"MLT",2014,"H"
"MLT",2015,"H"
"MLT",2016,"H"
"MLT",2017,"H"
"MLT",2018,"H"
"MLT",2019,"H"
"MLT",2020,"H"
"MLT",2021,"H"
"MLT",2022,"H"
"MLT",2023,"H"
"MMR",1987,"L"
"MMR",1988,"L"
"MMR",1989,"L"
"MMR",1990,"L"
"MMR",1991,"L"
"MMR",1992,"L"
"MMR",1993,"L"
"MMR",1994,"L"
"MMR",1995,"L"
"MMR",1996,"L"
"MMR",1997,"L"
"MMR",1998,"L"
"MMR",1999,"L"
"MMR",2000,"L"
"MMR",2001,"L"
"MMR",2002,"L"
"MMR",2003,"L"
"MMR",2004,"L"
"MMR",2005,"L"
"MMR",2006,"L"
"MMR",2007,"L"
"MMR",2008,"L"
"MMR",2009,"L"
"MMR",2010,"L"
"MMR",2011,"L"
"MMR",2012,"L"
"MMR",2013,"L"
"MMR",2014,"LM"
"MMR",2015,"LM"
"MMR",2016,"LM"
"MMR",2017,"LM"
"MMR",2018,"LM"
"MMR",2019,"LM"
"MMR",2020,"LM"
"MMR",2021,"LM"
"MMR",2022,"LM"
"MMR",2023,"LM"
"MNE",1987,".."
"MNE",1988,".."
"MNE",1989,".."
"MNE",1990,".."
"MNE",1991,".."
"MNE",1992,".."
"MNE",1993,".."
"MNE",1994,".."
"MNE",1995,".."
"MNE",1996,".."
"MNE",1997,".."
"MNE",1998,".."
"MNE",1999,".."
"MNE",2000,".."
"MNE",2001,".."
"MNE",2002,".."
"MNE",2003,".."
"MNE",2004,".."
"MNE",2005,".."
"MNE",2006,"UM"
"MNE",2007,"UM"
"MNE",2008,"UM"
"MNE",2009,"UM"
"MNE",2010,"UM"
"MNE",2011,"UM"
"MNE",2012,"UM"
"MNE",2013,"UM"
"MNE",2014,"UM"
"MNE",2015,"UM"
"MNE",2016,"UM"
"MNE",2017,"UM"
"MNE",2018,"UM"
"MNE",2019,"UM"
"MNE",2020,"UM"
"MNE",2021,"UM"
"MNE",2022,"UM"
"MNE",2023,"UM"
"MNG",1987,".."
"MNG",1988,".."
"MNG",1989,"LM"
"MNG",1990,"LM"
"MNG",1991,"LM"
"MNG",1992,"LM"
"MNG",1993,"L"
"MNG",1994,"L"
"MNG",1995,"L"
"MNG",1996,"L"
"MNG",1997,"L"
"MNG",1998,"L"
"MNG",1999,"L"
"MNG",2000,"L"
"MNG",2001,"L"
"MNG",2002,"L"
"MNG",2003,"L"
"MNG",2004,"L"
"MNG",2005,"L"
"MNG",2006,"L"
"MNG",2007,"LM"
"MNG",2008,"LM"
"MNG",2009,"LM"
"MNG",2010,"LM"
"MNG",2011,"LM"
"MNG",2012,"LM"
"MNG",2013,"LM"
"MNG",2014,"UM"
"MNG",2015,"LM"
"MNG",2016,"LM"
"MNG",2017,"LM"
"MNG",2018,"LM"
"MNG",2019,"LM"
"MNG",2020,"LM"
"MNG",2021,"LM"
"MNG",2022,"LM"
"MNG",2023,"UM"
"MNP",1987,".."
"MNP",1988,".."
"MNP",1989,".."
"MNP",1990,".."
"MNP",1991,".."
"MNP",1992,"LM"
"MNP",1993,"LM"
"MNP",1994,"LM"
"MNP",1995,"H"
"MNP",1996,"H"
"MNP",1997,"H"
"MNP",1998,"H"
"MNP",1999,"H"
"MNP",2000,"H"
"MNP",2001,"H"
"MNP",2002,"UM"
"MNP",2003,"UM"
"MNP",2004,"UM"
"MNP",2005,"UM"
"MNP",2006,"UM"
"MNP",2007,"H"
"MNP",2008,"H"
"MNP",2009,"H"
"MNP",2010,"H"
"MNP",2011,"H"
"MNP",2012,"H"
"MNP",2013,"H"
"MNP",2014,"H"
"MNP",2015,"H"
"MNP",2016,"H"
"MNP",2017,"H"
"MNP",2018,"H"
"MNP",2019,"H"
"MNP",2020,"H"
"MNP",2021,"H"
"MNP",2022,"H"
"MNP",2023,"H"
"MOZ",1987,"L"
"MOZ",1988,"L"
"MOZ",1989,"L"
"MOZ",1990,"L"
"MOZ",1991,"L"
"MOZ",1992,"L"
"MOZ",1993,"L"
"MOZ",1994,"L"
"MOZ",1995,"L"
"MOZ",1996,"L"
"MOZ",1997,"L"
"MOZ",1998,"L"
"MOZ",1999,"L"
"MOZ",2000,"L"
"MOZ",2001,"L"
"MOZ",2002,"L"
"MOZ",2003,"L"
"MOZ",2004,"L"
"MOZ",2005,"L"
"MOZ",2006,"L"
"MOZ",2007,"L"
"MOZ",2008,"L"
"MOZ",2009,"L"
"MOZ",2010,"L"
"MOZ",2011,"L"
"MOZ",2012,"L"
"MOZ",2013,"L"
"MOZ",2014,"L"
"MOZ",2015,"L"
"MOZ",2016,"L"
"MOZ",2017,"L"
"MOZ",2018,"L"
"MOZ",2019,"L"
"MOZ",2020,"L"
"MOZ",2021,"L"
"MOZ",2022,"L"
"MOZ",2023,"L"
"MRT",1987,"L"
"MRT",1988,"L"
"MRT",1989,"L"
"MRT",1990,"L"
"MRT",1991,"L"
"MRT",1992,"L"
"MRT",1993,"L"
"MRT",1994,"L"
"MRT",1995,"L"
"MRT",1996,"L"
"MRT",1997,"L"
"MRT",1998,"L"
"MRT",1999,"L"
"MRT",2000,"L"
"MRT",2001,"L"
"MRT",2002,"L"
"MRT",2003,"L"
"MRT",2004,"L"
"MRT",2005,"L"
"MRT",2006,"L"
"MRT",2007,"L"
"MRT",2008,"L"
"MRT",2009,"L"
"MRT",2010,"LM"
"MRT",2011,"L"
"MRT",2012,"LM"
"MRT",2013,"LM"
"MRT",2014,"LM"
"MRT",2015,"LM"
"MRT",2016,"LM"
"MRT",2017,"LM"
"MRT",2018,"LM"
"MRT",2019,"LM"
"MRT",2020,"LM"
"MRT",2021,"LM"
"MRT",2022,"LM"
"MRT",2023,"LM"
"MUS",1987,"LM"
"MUS",1988,"LM"
"MUS",1989,"LM"
"MUS",1990,"LM"
"MUS",1991,"LM"
"MUS",1992,"UM"
"MUS",1993,"UM"
"MUS",1994,"UM"
"MUS",1995,"UM"
"MUS",1996,"UM"
"MUS",1997,"UM"
"MUS",1998,"UM"
"MUS",1999,"UM"
"MUS",2000,"UM"
"MUS",2001,"UM"
"MUS",2002,"UM"
"MUS",2003,"UM"
"MUS",2004,"UM"
"MUS",2005,"UM"
"MUS",2006,"UM"
"MUS",2007,"UM"
"MUS",2008,"UM"
"MUS",2009,"UM"
"MUS",2010,"UM"
"MUS",2011,"UM"
"MUS",2012,"UM"
"MUS",2013,"UM"
"MUS",2014,"UM"
"MUS",2015,"UM"
"MUS",2016,"UM"
"MUS",2017,"UM"
"MUS",2018,"UM"
"MUS",2019,"H"
"MUS",2020,"UM"
"MUS",2021,"UM"
"MUS",2022,"UM"
"MUS",2023,"UM"
"MWI",1987,"L"
"MWI",1988,"L"
"MWI",1989,"L"
"MWI",1990,"L"
"MWI",1991,"L"
"MWI",1992,"L"
"MWI",1993,"L"
"MWI",1994,"L"
"MWI",1995,"L"
"MWI",1996,"L"
"MWI",1997,"L"
"MWI",1998,"L"
"MWI",1999,"L"
"MWI",2000,"L"
"MWI",2001,"L"
"MWI",2002,"L"
"MWI",2003,"L"
"MWI",2004,"L"
"MWI",2005,"L"
"MWI",2006,"L"
"MWI",2007,"L"
"MWI",2008,"L"
"MWI",2009,"L"
"MWI",2010,"L"
"MWI",2011,"L"
"MWI",2012,"L"
"MWI",2013,"L"
"MWI",2014,"L"
"MWI",2015,"L"
"MWI",2016,"L"
"MWI",2017,"L"
"MWI",2018,"L"
"MWI",2019,"L"
"MWI",2020,"L"
"MWI",2021,"L"
"MWI",2022,"L"
"MWI",2023,"L"
"MYS",1987,"LM"
"MYS",1988,"LM"
"MYS",1989,"LM"
"MYS",1990,"LM"
"MYS",1991,"LM"
"MYS",1992,"UM"
"MYS",1993,"UM"
"MYS",1994,"UM"
"MYS",1995,"UM"
"MYS",1996,"UM"
"MYS",1997,"UM"
"MYS",1998,"UM"
"MYS",1999,"UM"
"MYS",2000,"UM"
"MYS",2001,"UM"
"MYS",2002,"UM"
"MYS",2003,"UM"
"MYS",2004,"UM"
"MYS",2005,"UM"
"MYS",2006,"UM"
"MYS",2007,"UM"
"MYS",2008,"UM"
"MYS",2009,"UM"
"MYS",2010,"UM"
"MYS",2011,"UM"
"MYS",2012,"UM"
"MYS",2013,"UM"
"MYS",2014,"UM"
"MYS",2015,"UM"
"MYS",2016,"UM"
"MYS",2017,"UM"
"MYS",2018,"UM"
"MYS",2019,"UM"
"MYS",2020,"UM"
"MYS",2021,"UM"
"MYS",2022,"UM"
"MYS",2023,"UM"
"MYT",1987,".."
"MYT",1988,".."
"MYT",1989,".."
"MYT",1990,"H"
"MYT",1991,"UM"
"MYT",1992,"UM"
"MYT",1993,"UM"
"MYT",1994,"UM"
"MYT",1995,"UM"
"MYT",1996,"UM"
"MYT",1997,"UM"
"MYT",1998,"UM"
"MYT",1999,"UM"
"MYT",2000,"UM"
"MYT",2001,"UM"
"MYT",2002,"UM"
"MYT",2003,"UM"
"MYT",2004,"UM"
"MYT",2005,"UM"
"MYT",2006,"UM"
"MYT",2007,"UM"
"MYT",2008,"UM"
"MYT",2009,"UM"
"MYT",2010,"UM"
"MYT",2011,NA
"MYT",2012,NA
"MYT",2013,NA
"MYT",2014,NA
"MYT",2015,NA
"MYT",2016,NA
"MYT",2017,NA
"MYT",2018,NA
"MYT",2019,NA
"MYT",2020,NA
"MYT",2021,NA
"MYT",2022,NA
"MYT",2023,NA
"NAM",1987,".."
"NAM",1988,".."
"NAM",1989,"LM"
"NAM",1990,"LM"
"NAM",1991,"LM"
"NAM",1992,"LM"
"NAM",1993,"LM"
"NAM",1994,"LM"
"NAM",1995,"LM"
"NAM",1996,"LM"
"NAM",1997,"LM"
"NAM",1998,"LM"
"NAM",1999,"LM"
"NAM",2000,"LM"
"NAM",2001,"LM"
"NAM",2002,"LM"
"NAM",2003,"LM"
"NAM",2004,"LM"
"NAM",2005,"LM"
"NAM",2006,"LM"
"NAM",2007,"LM"
"NAM",2008,"UM"
"NAM",2009,"UM"
"NAM",2010,"UM"
"NAM",2011,"UM"
"NAM",2012,"UM"
"NAM",2013,"UM"
"NAM",2014,"UM"
"NAM",2015,"UM"
"NAM",2016,"UM"
"NAM",2017,"UM"
"NAM",2018,"UM"
"NAM",2019,"UM"
"NAM",2020,"UM"
"NAM",2021,"UM"
"NAM",2022,"UM"
"NAM",2023,"UM"
"NCL",1987,"UM"
"NCL",1988,"UM"
"NCL",1989,"UM"
"NCL",1990,"UM"
"NCL",1991,"UM"
"NCL",1992,"UM"
"NCL",1993,"UM"
"NCL",1994,"UM"
"NCL",1995,"H"
"NCL",1996,"H"
"NCL",1997,"H"
"NCL",1998,"H"
"NCL",1999,"H"
"NCL",2000,"H"
"NCL",2001,"H"
"NCL",2002,"H"
"NCL",2003,"H"
"NCL",2004,"H"
"NCL",2005,"H"
"NCL",2006,"H"
"NCL",2007,"H"
"NCL",2008,"H"
"NCL",2009,"H"
"NCL",2010,"H"
"NCL",2011,"H"
"NCL",2012,"H"
"NCL",2013,"H"
"NCL",2014,"H"
"NCL",2015,"H"
"NCL",2016,"H"
"NCL",2017,"H"
"NCL",2018,"H"
"NCL",2019,"H"
"NCL",2020,"H"
"NCL",2021,"H"
"NCL",2022,"H"
"NCL",2023,"H"
"NER",1987,"L"
"NER",1988,"L"
"NER",1989,"L"
"NER",1990,"L"
"NER",1991,"L"
"NER",1992,"L"
"NER",1993,"L"
"NER",1994,"L"
"NER",1995,"L"
"NER",1996,"L"
"NER",1997,"L"
"NER",1998,"L"
"NER",1999,"L"
"NER",2000,"L"
"NER",2001,"L"
"NER",2002,"L"
"NER",2003,"L"
"NER",2004,"L"
"NER",2005,"L"
"NER",2006,"L"
"NER",2007,"L"
"NER",2008,"L"
"NER",2009,"L"
"NER",2010,"L"
"NER",2011,"L"
"NER",2012,"L"
"NER",2013,"L"
"NER",2014,"L"
"NER",2015,"L"
"NER",2016,"L"
"NER",2017,"L"
"NER",2018,"L"
"NER",2019,"L"
"NER",2020,"L"
"NER",2021,"L"
"NER",2022,"L"
"NER",2023,"L"
"NGA",1987,"L"
"NGA",1988,"L"
"NGA",1989,"L"
"NGA",1990,"L"
"NGA",1991,"L"
"NGA",1992,"L"
"NGA",1993,"L"
"NGA",1994,"L"
"NGA",1995,"L"
"NGA",1996,"L"
"NGA",1997,"L"
"NGA",1998,"L"
"NGA",1999,"L"
"NGA",2000,"L"
"NGA",2001,"L"
"NGA",2002,"L"
"NGA",2003,"L"
"NGA",2004,"L"
"NGA",2005,"L"
"NGA",2006,"L"
"NGA",2007,"L"
"NGA",2008,"LM"
"NGA",2009,"LM"
"NGA",2010,"LM"
"NGA",2011,"LM"
"NGA",2012,"LM"
"NGA",2013,"LM"
"NGA",2014,"LM"
"NGA",2015,"LM"
"NGA",2016,"LM"
"NGA",2017,"LM"
"NGA",2018,"LM"
"NGA",2019,"LM"
"NGA",2020,"LM"
"NGA",2021,"LM"
"NGA",2022,"LM"
"NGA",2023,"LM"
"NIC",1987,"LM"
"NIC",1988,"LM"
"NIC",1989,"LM"
"NIC",1990,"LM"
"NIC",1991,"L"
"NIC",1992,"L"
"NIC",1993,"L"
"NIC",1994,"L"
"NIC",1995,"L"
"NIC",1996,"L"
"NIC",1997,"L"
"NIC",1998,"L"
"NIC",1999,"L"
"NIC",2000,"L"
"NIC",2001,"L"
"NIC",2002,"L"
"NIC",2003,"L"
"NIC",2004,"L"
"NIC",2005,"LM"
"NIC",2006,"LM"
"NIC",2007,"LM"
"NIC",2008,"LM"
"NIC",2009,"LM"
"NIC",2010,"LM"
"NIC",2011,"LM"
"NIC",2012,"LM"
"NIC",2013,"LM"
"NIC",2014,"LM"
"NIC",2015,"LM"
"NIC",2016,"LM"
"NIC",2017,"LM"
"NIC",2018,"LM"
"NIC",2019,"LM"
"NIC",2020,"LM"
"NIC",2021,"LM"
"NIC",2022,"LM"
"NIC",2023,"LM"
"NLD",1987,"H"
"NLD",1988,"H"
"NLD",1989,"H"
"NLD",1990,"H"
"NLD",1991,"H"
"NLD",1992,"H"
"NLD",1993,"H"
"NLD",1994,"H"
"NLD",1995,"H"
"NLD",1996,"H"
"NLD",1997,"H"
"NLD",1998,"H"
"NLD",1999,"H"
"NLD",2000,"H"
"NLD",2001,"H"
"NLD",2002,"H"
"NLD",2003,"H"
"NLD",2004,"H"
"NLD",2005,"H"
"NLD",2006,"H"
"NLD",2007,"H"
"NLD",2008,"H"
"NLD",2009,"H"
"NLD",2010,"H"
"NLD",2011,"H"
"NLD",2012,"H"
"NLD",2013,"H"
"NLD",2014,"H"
"NLD",2015,"H"
"NLD",2016,"H"
"NLD",2017,"H"
"NLD",2018,"H"
"NLD",2019,"H"
"NLD",2020,"H"
"NLD",2021,"H"
"NLD",2022,"H"
"NLD",2023,"H"
"NOR",1987,"H"
"NOR",1988,"H"
"NOR",1989,"H"
"NOR",1990,"H"
"NOR",1991,"H"
"NOR",1992,"H"
"NOR",1993,"H"
"NOR",1994,"H"
"NOR",1995,"H"
"NOR",1996,"H"
"NOR",1997,"H"
"NOR",1998,"H"
"NOR",1999,"H"
"NOR",2000,"H"
"NOR",2001,"H"
"NOR",2002,"H"
"NOR",2003,"H"
"NOR",2004,"H"
"NOR",2005,"H"
"NOR",2006,"H"
"NOR",2007,"H"
"NOR",2008,"H"
"NOR",2009,"H"
"NOR",2010,"H"
"NOR",2011,"H"
"NOR",2012,"H"
"NOR",2013,"H"
"NOR",2014,"H"
"NOR",2015,"H"
"NOR",2016,"H"
"NOR",2017,"H"
"NOR",2018,"H"
"NOR",2019,"H"
"NOR",2020,"H"
"NOR",2021,"H"
"NOR",2022,"H"
"NOR",2023,"H"
"NPL",1987,"L"
"NPL",1988,"L"
"NPL",1989,"L"
"NPL",1990,"L"
"NPL",1991,"L"
"NPL",1992,"L"
"NPL",1993,"L"
"NPL",1994,"L"
"NPL",1995,"L"
"NPL",1996,"L"
"NPL",1997,"L"
"NPL",1998,"L"
"NPL",1999,"L"
"NPL",2000,"L"
"NPL",2001,"L"
"NPL",2002,"L"
"NPL",2003,"L"
"NPL",2004,"L"
"NPL",2005,"L"
"NPL",2006,"L"
"NPL",2007,"L"
"NPL",2008,"L"
"NPL",2009,"L"
"NPL",2010,"L"
"NPL",2011,"L"
"NPL",2012,"L"
"NPL",2013,"L"
"NPL",2014,"L"
"NPL",2015,"L"
"NPL",2016,"L"
"NPL",2017,"L"
"NPL",2018,"L"
"NPL",2019,"LM"
"NPL",2020,"LM"
"NPL",2021,"LM"
"NPL",2022,"LM"
"NPL",2023,"LM"
"NRU",1987,".."
"NRU",1988,".."
"NRU",1989,".."
"NRU",1990,".."
"NRU",1991,".."
"NRU",1992,".."
"NRU",1993,".."
"NRU",1994,".."
"NRU",1995,".."
"NRU",1996,".."
"NRU",1997,".."
"NRU",1998,".."
"NRU",1999,".."
"NRU",2000,".."
"NRU",2001,".."
"NRU",2002,".."
"NRU",2003,".."
"NRU",2004,".."
"NRU",2005,".."
"NRU",2006,".."
"NRU",2007,".."
"NRU",2008,".."
"NRU",2009,".."
"NRU",2010,".."
"NRU",2011,".."
"NRU",2012,".."
"NRU",2013,".."
"NRU",2014,".."
"NRU",2015,"H"
"NRU",2016,"UM"
"NRU",2017,"UM"
"NRU",2018,"UM"
"NRU",2019,"H"
"NRU",2020,"H"
"NRU",2021,"H"
"NRU",2022,"H"
"NRU",2023,"H"
"NZL",1987,"H"
"NZL",1988,"H"
"NZL",1989,"H"
"NZL",1990,"H"
"NZL",1991,"H"
"NZL",1992,"H"
"NZL",1993,"H"
"NZL",1994,"H"
"NZL",1995,"H"
"NZL",1996,"H"
"NZL",1997,"H"
"NZL",1998,"H"
"NZL",1999,"H"
"NZL",2000,"H"
"NZL",2001,"H"
"NZL",2002,"H"
"NZL",2003,"H"
"NZL",2004,"H"
"NZL",2005,"H"
"NZL",2006,"H"
"NZL",2007,"H"
"NZL",2008,"H"
"NZL",2009,"H"
"NZL",2010,"H"
"NZL",2011,"H"
"NZL",2012,"H"
"NZL",2013,"H"
"NZL",2014,"H"
"NZL",2015,"H"
"NZL",2016,"H"
"NZL",2017,"H"
"NZL",2018,"H"
"NZL",2019,"H"
"NZL",2020,"H"
"NZL",2021,"H"
"NZL",2022,"H"
"NZL",2023,"H"
"OMN",1987,"UM"
"OMN",1988,"UM"
"OMN",1989,"UM"
"OMN",1990,"UM"
"OMN",1991,"UM"
"OMN",1992,"UM"
"OMN",1993,"UM"
"OMN",1994,"UM"
"OMN",1995,"UM"
"OMN",1996,"UM"
"OMN",1997,"UM"
"OMN",1998,"UM"
"OMN",1999,"UM"
"OMN",2000,"UM"
"OMN",2001,"UM"
"OMN",2002,"UM"
"OMN",2003,"UM"
"OMN",2004,"UM"
"OMN",2005,"UM"
"OMN",2006,"UM"
"OMN",2007,"H"
"OMN",2008,"H"
"OMN",2009,"H"
"OMN",2010,"H"
"OMN",2011,"H"
"OMN",2012,"H"
"OMN",2013,"H"
"OMN",2014,"H"
"OMN",2015,"H"
"OMN",2016,"H"
"OMN",2017,"H"
"OMN",2018,"H"
"OMN",2019,"H"
